"ID.subject","Exp.date","Exp.trial","Exp.bloch","Pt.code","Pt.gender","Pt.study","Pt.age","Pt.group","Wheel.name","Resp.rt","Wheel.x","Wheel.y","Wheel.task","Video.name","Video.intensity","Video.gender","Video.emotion","Video.id"
"2_control","2023_Mar_10_1114",89,1,12,"f",13,67,"control","GW1",6.45330569446924,37,-206,"task","M02-Fear-Face Forward.mp4","full","maschio","fear",3
"2_control","2023_Mar_10_1114",90,1,12,"f",13,67,"control","GW1",6.80217375406937,128,-166,"task","JM2_Neutral.mp4","subtle","maschio","neutral",8
"2_control","2023_Mar_10_1114",91,1,12,"f",13,67,"control","GW1",9.3527130390612,-47,-208,"task","F01-Sadness-Face Forward.mp4","full","femmina","sad",1
"2_control","2023_Mar_10_1114",92,1,12,"f",13,67,"control","GW1",2.70394780732204,-150,108,"task","F01-Disgust-Face Forward.mp4","full","femmina","disgusted",1
"2_control","2023_Mar_10_1114",93,1,12,"f",13,67,"control","GW1",4.43206978438866,-164,106,"task","M03-Disgust-Face Forward.mp4","full","maschio","disgusted",4
"2_control","2023_Mar_10_1114",94,1,12,"f",13,67,"control","GW1",2.46701265494812,-22,-208,"task","JF2_Sadness.mp4","subtle","femmina","sad",6
"2_control","2023_Mar_10_1114",95,1,12,"f",13,67,"control","GW1",2.49475148115744,-47,202,"task","JF2_Anger.mp4","subtle","femmina","angry",6
"2_control","2023_Mar_10_1114",96,1,12,"f",13,67,"control","GW1",1.64442920593501,97,-158,"task","F01-Neutral-Face Forward.mp4","full","femmina","neutral",1
"2_control","2023_Mar_10_1114",97,1,12,"f",13,67,"control","GW1",1.95820525288036,119,176,"task","M02-Joy-Face Forward.mp4","full","maschio","happy",3
"2_control","2023_Mar_10_1114",98,1,12,"f",13,67,"control","GW1",3.42869596565833,-185,-39,"task","JM2_Disgust.mp4","subtle","maschio","disgusted",8
"2_control","2023_Mar_10_1114",99,1,12,"f",13,67,"control","GW1",1.8954257317273,39,-197,"task","F03-Surprise-Face Forward.mp4","full","femmina","surprised",2
"2_control","2023_Mar_10_1114",100,1,12,"f",13,67,"control","GW1",1.78397841833612,-209,-43,"task","M03-Sadness-Face Forward.mp4","full","maschio","sad",4
"2_control","2023_Mar_10_1114",101,1,12,"f",13,67,"control","GW1",2.6969750134067,161,109,"task","F03-Joy-Face Forward.mp4","full","femmina","happy",2
"2_control","2023_Mar_10_1114",102,1,12,"f",13,67,"control","GW1",4.22329650859865,-166,98,"task","M02-Disgust-Face Forward.mp4","full","maschio","disgusted",3
"2_control","2023_Mar_10_1114",103,1,12,"f",13,67,"control","GW1",3.62393836486262,-117,-164,"task","JM1_Fear.mp4","subtle","maschio","fear",7
"2_control","2023_Mar_10_1114",104,1,12,"f",13,67,"control","GW1",2.75264222061924,-41,193,"task","JM2_Anger.mp4","subtle","maschio","angry",8
"2_control","2023_Mar_10_1114",105,1,12,"f",13,67,"control","GW1",2.59925807420041,195,40,"task","F01-Joy-Face Forward.mp4","full","femmina","happy",1
"2_control","2023_Mar_10_1114",106,1,12,"f",13,67,"control","GW1",2.02079265335669,35,-213,"task","F01-Surprise-Face Forward.mp4","full","femmina","surprised",1
"2_control","2023_Mar_10_1114",107,1,12,"f",13,67,"control","GW1",11.2418436913849,216,51,"task","JM2_Surprise.mp4","subtle","maschio","surprised",8
"2_control","2023_Mar_10_1114",108,1,12,"f",13,67,"control","GW1",8.42589626381414,-121,175,"task","M03-Anger-Face Forward.mp4","full","maschio","angry",4
"2_control","2023_Mar_10_1114",109,1,12,"f",13,67,"control","GW1",3.44249722242785,-103,-171,"task","F01-Fear-Face Forward.mp4","full","femmina","fear",1
"2_control","2023_Mar_10_1114",110,1,12,"f",13,67,"control","GW1",3.12224359747415,-98,-176,"task","F03-Fear-Face Forward.mp4","full","femmina","fear",2
"2_control","2023_Mar_10_1114",111,1,12,"f",13,67,"control","GW1",1.95117665095495,-173,113,"task","F03-Disgust-Face Forward.mp4","full","femmina","disgusted",2
"2_control","2023_Mar_10_1114",112,1,12,"f",13,67,"control","GW1",4.24402661849672,119,157,"task","M03-Joy-Face Forward.mp4","full","maschio","happy",4
